plot_id,year,date,date2,yield_DM,yield15,frac,DM,reg,dicot,monocot,cirar,equar,soil,volunteer,clover,lolpe,radish,senss,verss,capbp,paprh,cirss,gerss,matin,tarof,ephex,lamss,weedcov
3_26_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,22.58064516,56.4516129,0,17.74193548,0,0,0,0,0,0,3.225806452,0,0,0,0,3.225806452
3_26_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,24.19354839,62.90322581,0,9.677419355,0,0,0,0,0,0,0,0,3.225806452,0,0,3.225806452
3_26_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,33.87096774,56.4516129,0,0,9.677419355,0,0,0,0,0,0,0,0,0,0,0
3_26_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,27.41935484,64.51612903,0,0,8.064516129,0,0,0,0,0,0,0,0,0,0,0
3_26_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,24.19354839,56.4516129,0,0,19.35483871,0,0,0,0,0,0,0,0,0,0,0
3_27_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,24.19354839,19.35483871,0,3.225806452,53.22580645,0,0,0,0,0,0,0,0,0,0,0
3_27_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,37.09677419,25.80645161,0,0,37.09677419,0,0,0,0,0,0,0,0,0,0,0
3_27_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,29.03225806,29.03225806,0,3.225806452,38.70967742,0,0,0,0,0,0,0,0,0,0,0
3_27_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,6.451612903,12.90322581,24.19354839,50,0,0,0,0,0,0,6.451612903,0,0,0,0,6.451612903
3_27_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,9.836065574,19.67213115,16.39344262,54.09836066,0,0,0,0,0,0,0,0,0,0,0,0
3_27_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,12.90322581,8.064516129,20.96774194,58.06451613,0,0,0,0,0,0,0,0,0,0,0,0
3_27_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,38.70967742,37.09677419,0,0,0,0,12.90322581,0,0,0,0,0,11.29032258,0,0,24.19354839
3_27_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,35.48387097,43.5483871,0,6.451612903,0,0,3.225806452,0,0,0,0,0,11.29032258,0,0,14.516129032
3_27_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,20.3125,60.9375,0,7.8125,0,0,0,0,0,0,10.9375,0,0,0,0,10.9375
3_27_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,22.58064516,62.90322581,0,12.90322581,0,0,0,0,0,0,0,0,1.612903226,0,0,1.612903226
3_27_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,17.74193548,58.06451613,0,24.19354839,0,0,0,0,0,0,0,0,0,0,0,0
3_27_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,18.03278689,59.01639344,0,19.67213115,0,0,0,0,0,0,1.639344262,0,1.639344262,0,0,3.278688524
3_27_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,54.83870968,38.70967742,0,0,4.838709677,0,0,0,0,0,0,0,1.612903226,0,0,1.612903226
3_27_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,30.64516129,54.83870968,0,9.677419355,4.838709677,0,0,0,0,0,0,0,0,0,0,0
3_27_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,50.79365079,38.0952381,0,3.174603175,7.936507937,0,0,0,0,0,0,0,0,0,0,0
3_28_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,40.32258065,19.35483871,0,1.612903226,38.70967742,0,0,0,0,0,0,0,0,0,0,0
3_28_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,37.09677419,14.51612903,0,8.064516129,40.32258065,0,0,0,0,0,0,0,0,0,0,0
3_28_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,37.09677419,33.87096774,0,0,29.03225806,0,0,0,0,0,0,0,0,0,0,0
3_28_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,1.612903226,9.677419355,0,88.70967742,0,0,0,0,0,0,0,0,0,0,0,0
3_28_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,6.349206349,17.46031746,1.587301587,74.6031746,0,0,0,0,0,0,0,0,0,0,0,0
3_28_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,14.0625,17.1875,9.375,59.375,0,0,0,0,0,0,0,0,0,0,0,0
3_28_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,41.93548387,50,0,0,0,0,0,0,0,0,0,0,8.064516129,0,0,8.064516129
3_28_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,29.03225806,70.96774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_28_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,46.77419355,40.32258065,0,0,0,0,0,0,0,0,6.451612903,0,6.451612903,0,0,12.903225806
3_28_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,40.625,56.25,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0
3_28_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,40.625,40.625,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0
3_28_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,29.6875,45.3125,0,18.75,0,0,0,0,0,0,0,0,6.25,0,0,6.25
3_28_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,39.68253968,42.85714286,0,1.587301587,15.87301587,0,0,0,0,0,0,0,0,0,0,0
3_28_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,35.9375,56.25,0,3.125,4.6875,0,0,0,0,0,0,0,0,0,0,0
3_28_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,41.93548387,38.70967742,0,0,19.35483871,0,0,0,0,0,0,0,0,0,0,0
3_41_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,50,40.32258065,0,8.064516129,0,0,0,0,0,0,1.612903226,0,0,0,0,1.612903226
3_41_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,35.9375,56.25,0,6.25,0,0,0,0,0,0,0,1.5625,0,0,0,1.5625
3_41_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,50,43.5483871,0,0,0,0,0,0,0,0,0,0,6.451612903,0,0,6.451612903
3_41_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,15.625,20.3125,0,64.0625,0,0,0,0,0,0,0,0,0,0,0,0
3_41_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,15.625,18.75,0,65.625,0,0,0,0,0,0,0,0,0,0,0,0
3_41_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,20.3125,28.125,0,51.5625,0,0,0,0,0,0,0,0,0,0,0,0
3_41_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,45.16129032,25.80645161,0,0,29.03225806,0,0,0,0,0,0,0,0,0,0,0
3_41_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,45.3125,12.5,0,3.125,39.0625,0,0,0,0,0,0,0,0,0,0,0
3_41_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,43.5483871,8.064516129,0,6.451612903,41.93548387,0,0,0,0,0,0,0,0,0,0,0
3_41_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,50,24.19354839,0,0,25.80645161,0,0,0,0,0,0,0,0,0,0,0
3_41_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,32.25806452,41.93548387,0,0,20.96774194,0,0,0,0,0,0,0,4.838709677,0,0,4.838709677
3_41_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,30.64516129,37.09677419,0,0,27.41935484,0,0,0,0,0,0,0,4.838709677,0,0,4.838709677
3_41_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,35.48387097,41.93548387,0,22.58064516,0,0,0,0,0,0,0,0,0,0,0,0
3_41_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,29.03225806,43.5483871,0,27.41935484,0,0,0,0,0,0,0,0,0,0,0,0
3_41_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,17.74193548,69.35483871,0,6.451612903,0,0,0,0,0,0,6.451612903,0,0,0,0,6.451612903
3_43_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,28.125,45.3125,0,9.375,0,0,0,0,0,0,0,0,17.1875,0,0,17.1875
3_43_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,25.80645161,67.74193548,0,6.451612903,0,0,0,0,0,0,0,0,0,0,0,0
3_43_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,19.35483871,33.87096774,0,40.32258065,0,0,0,0,0,0,0,0,6.451612903,0,0,6.451612903
3_43_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,9.677419355,17.74193548,8.064516129,37.09677419,0,0,0,0,0,0,0,0,27.41935484,0,0,27.41935484
3_43_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,24.19354839,17.74193548,4.838709677,40.32258065,0,0,0,0,0,4.838709677,1.612903226,0,6.451612903,0,0,12.903225806
3_43_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,20.96774194,8.064516129,0,51.61290323,0,0,0,0,0,3.225806452,3.225806452,0,12.90322581,0,0,19.354838714
3_43_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,32.25806452,20.96774194,0,4.838709677,41.93548387,0,0,0,0,0,0,0,0,0,0,0
3_43_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,45.16129032,24.19354839,0,0,30.64516129,0,0,0,0,0,0,0,0,0,0,0
3_43_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,37.09677419,25.80645161,0,3.225806452,33.87096774,0,0,0,0,0,0,0,0,0,0,0
3_43_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,39.0625,40.625,0,0,20.3125,0,0,0,0,0,0,0,0,0,0,0
3_43_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,25.80645161,58.06451613,0,0,16.12903226,0,0,0,0,0,0,0,0,0,0,0
3_43_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,29.03225806,48.38709677,0,0,9.677419355,0,0,0,0,0,0,0,12.90322581,0,0,12.90322581
3_43_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,37.09677419,40.32258065,0,11.29032258,0,0,0,0,0,0,0,0,11.29032258,0,0,11.29032258
3_43_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,8.064516129,61.29032258,1.612903226,27.41935484,0,0,0,0,0,0,1.612903226,0,0,0,0,1.612903226
3_43_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,20.96774194,58.06451613,0,19.35483871,0,0,0,0,0,0,0,0,1.612903226,0,0,1.612903226
3_44_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,38.70967742,56.4516129,0,1.612903226,0,0,0,0,0,0,0,0,3.225806452,0,0,3.225806452
3_44_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,50,46.875,0,1.5625,0,0,0,0,0,0,0,0,1.5625,0,0,1.5625
3_44_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,53.125,34.375,0,0,0,0,0,0,0,0,7.8125,0,4.6875,0,0,12.5
3_44_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,30.64516129,29.03225806,14.51612903,25.80645161,0,0,0,0,0,0,0,0,0,0,0,0
3_44_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,35.9375,25,14.0625,20.3125,0,0,0,0,0,0,0,0,4.6875,0,0,4.6875
3_44_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,25,25,9.375,14.0625,0,0,0,0,0,25,0,0,1.5625,0,0,26.5625
3_44_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,30.15873016,26.98412698,0,3.174603175,39.68253968,0,0,0,0,0,0,0,0,0,0,0
3_44_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,48.38709677,19.35483871,0,1.612903226,25.80645161,0,0,0,0,0,0,0,4.838709677,0,0,4.838709677
3_44_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,46.03174603,33.33333333,0,0,20.63492063,0,0,0,0,0,0,0,0,0,0,0
3_44_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,40.32258065,33.87096774,0,3.225806452,16.12903226,0,0,0,0,0,0,0,6.451612903,0,0,6.451612903
3_44_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,28.57142857,52.38095238,0,3.174603175,14.28571429,0,0,0,0,0,0,0,1.587301587,0,0,1.587301587
3_44_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,25.3968254,57.14285714,0,0,15.87301587,0,0,0,0,0,0,0,1.587301587,0,0,1.587301587
3_44_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,29.03225806,59.67741935,0,4.838709677,0,0,0,0,0,0,4.838709677,0,1.612903226,0,0,6.451612903
3_44_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,23.80952381,60.31746032,0,15.87301587,0,0,0,0,0,0,0,0,0,0,0,0
3_44_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,25.80645161,54.83870968,0,16.12903226,0,0,0,0,0,0,0,0,3.225806452,0,0,3.225806452
3_46_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,25,48.4375,3.125,10.9375,0,0,0,0,0,12.5,0,0,0,0,0,12.5
3_46_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,18.75,15.625,9.375,43.75,0,0,0,0,0,9.375,0,0,3.125,0,0,12.5
3_46_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,29.6875,28.125,7.8125,34.375,0,0,0,0,0,0,0,0,0,0,0,0
3_46_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,33.33333333,25.3968254,0,1.587301587,39.68253968,0,0,0,0,0,0,0,0,0,0,0
3_46_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,33.87096774,24.19354839,0,3.225806452,38.70967742,0,0,0,0,0,0,0,0,0,0,0
3_46_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,23.80952381,30.15873016,0,0,46.03174603,0,0,0,0,0,0,0,0,0,0,0
3_46_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,32.25806452,61.29032258,0,0,3.225806452,0,0,0,0,0,0,0,3.225806452,0,0,3.225806452
3_46_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,30.64516129,50,0,0,17.74193548,0,0,0,0,0,0,0,1.612903226,0,0,1.612903226
3_46_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,27.41935484,58.06451613,0,0,14.51612903,0,0,0,0,0,0,0,0,0,0,0
3_46_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,25.80645161,61.29032258,0,12.90322581,0,0,0,0,0,0,0,0,0,0,0,0
3_46_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,26.5625,43.75,1.5625,28.125,0,0,0,0,0,0,0,0,0,0,0,0
3_46_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,22.58064516,59.67741935,0,16.12903226,0,0,0,0,0,0,0,0,1.612903226,0,0,1.612903226
3_46_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,25.3968254,60.31746032,0,12.6984127,0,0,0,0,0,0,0,0,1.587301587,0,0,1.587301587
3_46_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,34.375,60.9375,0,1.5625,0,0,0,0,0,0,0,0,3.125,0,0,3.125
3_46_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,47.61904762,49.20634921,0,1.587301587,0,0,0,0,0,0,1.587301587,0,0,0,0,1.587301587
3_47_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,33.33333333,30.15873016,20.63492063,7.936507937,0,0,0,0,0,7.936507937,0,0,0,0,0,7.936507937
3_47_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,23.80952381,44.44444444,15.87301587,12.6984127,0,0,0,0,0,3.174603175,0,0,0,0,0,3.174603175
3_47_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,24.19354839,46.77419355,4.838709677,14.51612903,0,0,0,0,0,9.677419355,0,0,0,0,0,9.677419355
3_47_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,32.25806452,29.03225806,0,0,38.70967742,0,0,0,0,0,0,0,0,0,0,0
3_47_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,29.03225806,38.70967742,0,0,32.25806452,0,0,0,0,0,0,0,0,0,0,0
3_47_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,35.9375,40.625,0,0,23.4375,0,0,0,0,0,0,0,0,0,0,0
3_47_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,35.9375,43.75,0,1.5625,15.625,0,0,0,0,0,0,0,3.125,0,0,3.125
3_47_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,28.125,39.0625,0,0,32.8125,0,0,0,0,0,0,0,0,0,0,0
3_47_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,32.8125,51.5625,0,0,15.625,0,0,0,0,0,0,0,0,0,0,0
3_47_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,27.41935484,53.22580645,0,12.90322581,0,0,0,0,0,0,0,0,6.451612903,0,0,6.451612903
3_47_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,26.5625,67.1875,1.5625,4.6875,0,0,0,0,0,0,0,0,0,0,0,0
3_47_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,16.12903226,59.67741935,0,20.96774194,0,0,0,0,0,0,0,0,3.225806452,0,0,3.225806452
3_47_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,34.92063492,57.14285714,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0
3_47_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,45.3125,54.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_47_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,38.0952381,53.96825397,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,7.936507937
3_48_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,20.96774194,19.35483871,12.90322581,46.77419355,0,0,0,0,0,0,0,0,0,0,0,0
3_48_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,20.3125,20.3125,12.5,46.875,0,0,0,0,0,0,0,0,0,0,0,0
3_48_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,9.375,34.375,28.125,28.125,0,0,0,0,0,0,0,0,0,0,0,0
3_48_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,24.19354839,22.58064516,0,0,53.22580645,0,0,0,0,0,0,0,0,0,0,0
3_48_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,35.9375,21.875,0,0,42.1875,0,0,0,0,0,0,0,0,0,0,0
3_48_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,31.25,26.5625,0,0,42.1875,0,0,0,0,0,0,0,0,0,0,0
3_48_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,32.8125,42.1875,0,0,20.3125,0,0,0,0,0,0,0,4.6875,0,0,4.6875
3_48_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,40.625,42.1875,0,0,10.9375,0,0,0,0,0,0,0,6.25,0,0,6.25
3_48_04,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,31.25,50,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0
3_48_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,10.9375,62.5,1.5625,25,0,0,0,0,0,0,0,0,0,0,0,0
3_48_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,25,64.0625,0,10.9375,0,0,0,0,0,0,0,0,0,0,0,0
3_48_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,15.625,60.9375,0,9.375,0,0,0,0,0,0,0,0,14.0625,0,0,14.0625
3_48_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,35.9375,56.25,0,3.125,0,0,0,0,0,0,0,0,4.6875,0,0,4.6875
3_48_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,23.4375,64.0625,0,3.125,0,0,0,0,0,0,0,0,9.375,0,0,9.375
3_48_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,20.3125,59.375,0,15.625,0,0,0,0,0,0,0,0,4.6875,0,0,4.6875
3_49_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,14.0625,14.0625,0,0,71.875,0,0,0,0,0,0,0,0,0,0,0
3_49_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,23.80952381,31.74603175,0,6.349206349,38.0952381,0,0,0,0,0,0,0,0,0,0,0
3_49_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,32.25806452,29.03225806,0,4.838709677,33.87096774,0,0,0,0,0,0,0,0,0,0,0
3_49_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,17.46031746,14.28571429,6.349206349,50.79365079,0,0,0,0,0,0,0,0,11.11111111,0,0,11.11111111
3_49_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,22.95081967,13.1147541,8.196721311,45.90163934,0,0,0,0,0,0,0,0,9.836065574,0,0,9.836065574
3_49_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,17.74193548,9.677419355,11.29032258,45.16129032,0,0,0,0,0,0,0,0,16.12903226,0,0,16.12903226
3_49_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,39.0625,43.75,0,3.125,0,0,0,0,0,10.9375,0,0,3.125,0,0,14.0625
3_49_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,43.75,45.3125,0,0,0,0,0,0,0,4.6875,0,0,6.25,0,0,10.9375
3_49_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,37.5,53.125,0,3.125,0,0,0,0,0,0,3.125,0,3.125,0,0,6.25
3_49_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,21.875,62.5,1.5625,9.375,0,0,0,0,0,0,0,0,4.6875,0,0,4.6875
3_49_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,15.625,57.8125,0,25,0,0,0,0,0,0,0,0,1.5625,0,0,1.5625
3_49_05,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,12.5,71.875,4.6875,9.375,0,0,0,0,0,0,0,0,1.5625,0,0,1.5625
3_49_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,29.6875,62.5,0,0,7.8125,0,0,0,0,0,0,0,0,0,0,0
3_49_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,39.0625,48.4375,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0
3_49_06,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,42.1875,26.5625,0,0,31.25,0,0,0,0,0,0,0,0,0,0,0
3_51_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,25,31.25,0,0,43.75,0,0,0,0,0,0,0,0,0,0,0
3_51_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,15.625,28.125,0,0,56.25,0,0,0,0,0,0,0,0,0,0,0
3_51_01,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,29.6875,31.25,0,0,39.0625,0,0,0,0,0,0,0,0,0,0,0
3_51_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,12.5,28.125,0,59.375,0,0,0,0,0,0,0,0,0,0,0,0
3_51_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,2,NA,NA,NA,NA,14.0625,35.9375,0,50,0,0,0,0,0,0,0,0,0,0,0,0
3_51_02,2019,01-11-19,2019-11-01,NA,NA,NA,NA,3,NA,NA,NA,NA,20.3125,12.5,1.5625,65.625,0,0,0,0,0,0,0,0,0,0,0,0
3_51_03,2019,01-11-19,2019-11-01,NA,NA,NA,NA,1,NA,NA,NA,NA,37.5,48.4375,0,1.5625,0,0,0,0,0,0,0,0,12.5,0,0,12.5
